,Sector,Date,Close
117,Communication Services,2015-06-22 00:00:00-04:00,48.77841010093689
118,Communication Services,2015-06-23 00:00:00-04:00,48.90265121459961
119,Communication Services,2015-06-24 00:00:00-04:00,48.567031145095825
120,Communication Services,2015-06-25 00:00:00-04:00,48.44252996444702
121,Communication Services,2015-06-26 00:00:00-04:00,48.56915922164917
122,Communication Services,2015-06-29 00:00:00-04:00,47.61704511642456
123,Communication Services,2015-06-30 00:00:00-04:00,47.887043190002444
124,Communication Services,2015-07-01 00:00:00-04:00,48.31943893432617
125,Communication Services,2015-07-02 00:00:00-04:00,48.247224950790404
126,Communication Services,2015-07-06 00:00:00-04:00,48.274873685836795
127,Communication Services,2015-07-07 00:00:00-04:00,48.63234143257141
128,Communication Services,2015-07-08 00:00:00-04:00,47.969681119918825
129,Communication Services,2015-07-09 00:00:00-04:00,48.334138774871825
130,Communication Services,2015-07-10 00:00:00-04:00,49.18858423233032
131,Communication Services,2015-07-13 00:00:00-04:00,49.88167543411255
132,Communication Services,2015-07-14 00:00:00-04:00,49.861293983459475
133,Communication Services,2015-07-15 00:00:00-04:00,49.865228462219235
134,Communication Services,2015-07-16 00:00:00-04:00,51.08498024940491
135,Communication Services,2015-07-17 00:00:00-04:00,51.717713022232054
136,Communication Services,2015-07-20 00:00:00-04:00,51.680725288391116
137,Communication Services,2015-07-21 00:00:00-04:00,51.30335330963135
138,Communication Services,2015-07-22 00:00:00-04:00,51.26957678794861
139,Communication Services,2015-07-23 00:00:00-04:00,50.825447130203244
140,Communication Services,2015-07-24 00:00:00-04:00,50.54934811592102
141,Communication Services,2015-07-27 00:00:00-04:00,49.959281063079835
142,Communication Services,2015-07-28 00:00:00-04:00,50.44712142944336
143,Communication Services,2015-07-29 00:00:00-04:00,50.58331174850464
144,Communication Services,2015-07-30 00:00:00-04:00,51.10373039245606
145,Communication Services,2015-07-31 00:00:00-04:00,51.15054273605347
146,Communication Services,2015-08-03 00:00:00-04:00,51.24379405975342
147,Communication Services,2015-08-04 00:00:00-04:00,51.88587503433227
148,Communication Services,2015-08-05 00:00:00-04:00,51.79381308555603
149,Communication Services,2015-08-06 00:00:00-04:00,51.3726628780365
150,Communication Services,2015-08-07 00:00:00-04:00,50.98082137107849
151,Communication Services,2015-08-10 00:00:00-04:00,51.44725399017334
152,Communication Services,2015-08-11 00:00:00-04:00,50.97716317176819
153,Communication Services,2015-08-12 00:00:00-04:00,50.861746072769165
154,Communication Services,2015-08-13 00:00:00-04:00,51.06103773117066
155,Communication Services,2015-08-14 00:00:00-04:00,51.04705972671509
156,Communication Services,2015-08-17 00:00:00-04:00,51.91768870353699
157,Communication Services,2015-08-18 00:00:00-04:00,51.655857515335086
158,Communication Services,2015-08-19 00:00:00-04:00,51.26290330886841
159,Communication Services,2015-08-20 00:00:00-04:00,49.24147272109985
160,Communication Services,2015-08-21 00:00:00-04:00,47.676700830459595
161,Communication Services,2015-08-24 00:00:00-04:00,45.79179048538208
162,Communication Services,2015-08-25 00:00:00-04:00,45.76250405311585
163,Communication Services,2015-08-26 00:00:00-04:00,47.60484795570373
164,Communication Services,2015-08-27 00:00:00-04:00,48.80814447402954
165,Communication Services,2015-08-28 00:00:00-04:00,48.965838766098024
166,Communication Services,2015-08-31 00:00:00-04:00,48.438774824142456
167,Communication Services,2015-09-01 00:00:00-04:00,46.92764000892639
168,Communication Services,2015-09-02 00:00:00-04:00,47.5748354434967
169,Communication Services,2015-09-03 00:00:00-04:00,47.68101854324341
170,Communication Services,2015-09-04 00:00:00-04:00,47.198195934295654
171,Communication Services,2015-09-08 00:00:00-04:00,48.10004286766052
172,Communication Services,2015-09-09 00:00:00-04:00,47.78992581367493
173,Communication Services,2015-09-10 00:00:00-04:00,47.86222581863403
174,Communication Services,2015-09-11 00:00:00-04:00,47.93822875022888
175,Communication Services,2015-09-14 00:00:00-04:00,47.69626841545105
176,Communication Services,2015-09-15 00:00:00-04:00,48.524458932876584
177,Communication Services,2015-09-16 00:00:00-04:00,48.976985692977905
178,Communication Services,2015-09-17 00:00:00-04:00,49.45083317756653
179,Communication Services,2015-09-18 00:00:00-04:00,48.844160842895505
180,Communication Services,2015-09-21 00:00:00-04:00,49.17920522689819
181,Communication Services,2015-09-22 00:00:00-04:00,48.60229048728943
182,Communication Services,2015-09-23 00:00:00-04:00,48.4114031791687
183,Communication Services,2015-09-24 00:00:00-04:00,48.16561999320984
184,Communication Services,2015-09-25 00:00:00-04:00,47.92938961982727
185,Communication Services,2015-09-28 00:00:00-04:00,46.248256015777585
186,Communication Services,2015-09-29 00:00:00-04:00,45.842383193969724
187,Communication Services,2015-09-30 00:00:00-04:00,47.199733877182005
188,Communication Services,2015-10-01 00:00:00-04:00,47.64513182640076
189,Communication Services,2015-10-02 00:00:00-04:00,48.13325548171997
190,Communication Services,2015-10-05 00:00:00-04:00,49.19770412445068
191,Communication Services,2015-10-06 00:00:00-04:00,48.86730933189392
192,Communication Services,2015-10-07 00:00:00-04:00,48.983501529693605
193,Communication Services,2015-10-08 00:00:00-04:00,49.77085356712341
194,Communication Services,2015-10-09 00:00:00-04:00,49.59744806289673
195,Communication Services,2015-10-12 00:00:00-04:00,49.88204107284546
196,Communication Services,2015-10-13 00:00:00-04:00,49.76690306663513
197,Communication Services,2015-10-14 00:00:00-04:00,49.548127031326295
198,Communication Services,2015-10-15 00:00:00-04:00,49.81130027770996
199,Communication Services,2015-10-16 00:00:00-04:00,49.95085697174072
200,Communication Services,2015-10-19 00:00:00-04:00,50.12970809936523
201,Communication Services,2015-10-20 00:00:00-04:00,49.954790925979616
202,Communication Services,2015-10-21 00:00:00-04:00,49.23325061798096
203,Communication Services,2015-10-22 00:00:00-04:00,50.057179021835324
204,Communication Services,2015-10-23 00:00:00-04:00,50.874861812591554
205,Communication Services,2015-10-26 00:00:00-04:00,51.149133157730105
206,Communication Services,2015-10-27 00:00:00-04:00,50.78632998466492
207,Communication Services,2015-10-28 00:00:00-04:00,51.48822212219238
208,Communication Services,2015-10-29 00:00:00-04:00,51.882728815078735
209,Communication Services,2015-10-30 00:00:00-04:00,51.660722160339354
210,Communication Services,2015-11-02 00:00:00-05:00,51.671556663513186
211,Communication Services,2015-11-03 00:00:00-05:00,51.97735433578491
212,Communication Services,2015-11-04 00:00:00-05:00,52.11129169464111
213,Communication Services,2015-11-05 00:00:00-05:00,52.00194087028503
214,Communication Services,2015-11-06 00:00:00-05:00,52.05794506072998
215,Communication Services,2015-11-09 00:00:00-05:00,51.46989765167236
216,Communication Services,2015-11-10 00:00:00-05:00,51.60345449447632
217,Communication Services,2015-11-11 00:00:00-05:00,51.69304442405701
218,Communication Services,2015-11-12 00:00:00-05:00,51.46063442230225
219,Communication Services,2015-11-13 00:00:00-05:00,50.471631813049314
220,Communication Services,2015-11-16 00:00:00-05:00,51.06726288795471
221,Communication Services,2015-11-17 00:00:00-05:00,51.28698182106018
222,Communication Services,2015-11-18 00:00:00-05:00,52.09320492744446
223,Communication Services,2015-11-19 00:00:00-05:00,52.02501292228699
224,Communication Services,2015-11-20 00:00:00-05:00,52.552647256851195
225,Communication Services,2015-11-23 00:00:00-05:00,52.24254455566406
226,Communication Services,2015-11-24 00:00:00-05:00,51.814726209640504
227,Communication Services,2015-11-25 00:00:00-05:00,52.05424270629883
228,Communication Services,2015-11-27 00:00:00-05:00,51.99107437133789
229,Communication Services,2015-11-30 00:00:00-05:00,51.6151508808136
230,Communication Services,2015-12-01 00:00:00-05:00,52.33862752914429
231,Communication Services,2015-12-02 00:00:00-05:00,52.03794627189636
232,Communication Services,2015-12-03 00:00:00-05:00,51.00484938621521
233,Communication Services,2015-12-04 00:00:00-05:00,52.17944121360779
234,Communication Services,2015-12-07 00:00:00-05:00,52.1525342464447
235,Communication Services,2015-12-08 00:00:00-05:00,51.98859815597534
236,Communication Services,2015-12-09 00:00:00-05:00,51.19139885902405
237,Communication Services,2015-12-10 00:00:00-05:00,51.05602612495422
238,Communication Services,2015-12-11 00:00:00-05:00,49.98561868667603
239,Communication Services,2015-12-14 00:00:00-05:00,50.14990673065186
240,Communication Services,2015-12-15 00:00:00-05:00,50.76978797912598
241,Communication Services,2015-12-16 00:00:00-05:00,51.783793449401855
242,Communication Services,2015-12-17 00:00:00-05:00,51.256020832061765
243,Communication Services,2015-12-18 00:00:00-05:00,50.12278208732605
244,Communication Services,2015-12-21 00:00:00-05:00,50.2973117351532
245,Communication Services,2015-12-22 00:00:00-05:00,50.554546213150026
246,Communication Services,2015-12-23 00:00:00-05:00,50.826244068145755
247,Communication Services,2015-12-24 00:00:00-05:00,50.81301217079162
248,Communication Services,2015-12-28 00:00:00-05:00,50.94981398582458
249,Communication Services,2015-12-29 00:00:00-05:00,51.46650915145874
250,Communication Services,2015-12-30 00:00:00-05:00,51.00343322753906
251,Communication Services,2015-12-31 00:00:00-05:00,50.396946859359744
252,Communication Services,2016-01-04 00:00:00-05:00,49.25040521621704
253,Communication Services,2016-01-05 00:00:00-05:00,48.97279419898987
254,Communication Services,2016-01-06 00:00:00-05:00,49.005128908157346
255,Communication Services,2016-01-07 00:00:00-05:00,48.22020845413208
256,Communication Services,2016-01-08 00:00:00-05:00,47.90381650924682
257,Communication Services,2016-01-11 00:00:00-05:00,48.21285004615784
258,Communication Services,2016-01-12 00:00:00-05:00,48.67298703193664
259,Communication Services,2016-01-13 00:00:00-05:00,46.80749454498291
260,Communication Services,2016-01-14 00:00:00-05:00,47.55484199523926
261,Communication Services,2016-01-15 00:00:00-05:00,46.35271043777466
262,Communication Services,2016-01-19 00:00:00-05:00,46.68417320251465
263,Communication Services,2016-01-20 00:00:00-05:00,46.38898615837097
264,Communication Services,2016-01-21 00:00:00-05:00,46.3655300617218
265,Communication Services,2016-01-22 00:00:00-05:00,47.48056435585022
266,Communication Services,2016-01-25 00:00:00-05:00,46.863726949691774
267,Communication Services,2016-01-26 00:00:00-05:00,47.427932834625246
268,Communication Services,2016-01-27 00:00:00-05:00,46.26730360984802
269,Communication Services,2016-01-28 00:00:00-05:00,46.69516758918762
270,Communication Services,2016-01-29 00:00:00-05:00,47.228282642364505
271,Communication Services,2016-02-01 00:00:00-05:00,47.62348856925964
272,Communication Services,2016-02-02 00:00:00-05:00,46.489932250976565
273,Communication Services,2016-02-03 00:00:00-05:00,46.638031816482545
274,Communication Services,2016-02-04 00:00:00-05:00,46.2058819770813
275,Communication Services,2016-02-05 00:00:00-05:00,44.75182423591614
276,Communication Services,2016-02-08 00:00:00-05:00,43.839685153961184
277,Communication Services,2016-02-09 00:00:00-05:00,44.12613797187805
278,Communication Services,2016-02-10 00:00:00-05:00,44.01493010520935
279,Communication Services,2016-02-11 00:00:00-05:00,43.988121795654294
280,Communication Services,2016-02-12 00:00:00-05:00,44.76699113845825
281,Communication Services,2016-02-16 00:00:00-05:00,45.50916361808777
282,Communication Services,2016-02-17 00:00:00-05:00,46.3346107006073
283,Communication Services,2016-02-18 00:00:00-05:00,45.82155313491821
284,Communication Services,2016-02-19 00:00:00-05:00,46.01759271621704
285,Communication Services,2016-02-22 00:00:00-05:00,46.98701949119568
286,Communication Services,2016-02-23 00:00:00-05:00,46.3373122215271
287,Communication Services,2016-02-24 00:00:00-05:00,46.87370700836182
288,Communication Services,2016-02-25 00:00:00-05:00,47.726678466796876
289,Communication Services,2016-02-26 00:00:00-05:00,47.56176571846008
290,Communication Services,2016-02-29 00:00:00-05:00,47.38861737251282
291,Communication Services,2016-03-01 00:00:00-05:00,48.646459627151486
292,Communication Services,2016-03-02 00:00:00-05:00,48.505413389205934
293,Communication Services,2016-03-03 00:00:00-05:00,48.62369265556335
294,Communication Services,2016-03-04 00:00:00-05:00,48.784177207946776
295,Communication Services,2016-03-07 00:00:00-05:00,48.41035451889038
296,Communication Services,2016-03-08 00:00:00-05:00,48.02594428062439
297,Communication Services,2016-03-09 00:00:00-05:00,48.3949152469635
298,Communication Services,2016-03-10 00:00:00-05:00,48.25847706794739
299,Communication Services,2016-03-11 00:00:00-05:00,48.858865928649905
300,Communication Services,2016-03-14 00:00:00-04:00,48.81470513343811
301,Communication Services,2016-03-15 00:00:00-04:00,48.79043250083923
302,Communication Services,2016-03-16 00:00:00-04:00,49.768499088287356
303,Communication Services,2016-03-17 00:00:00-04:00,50.00674133300781
304,Communication Services,2016-03-18 00:00:00-04:00,49.91671862602234
305,Communication Services,2016-03-21 00:00:00-04:00,50.02541308403015
306,Communication Services,2016-03-22 00:00:00-04:00,50.006086587905884
307,Communication Services,2016-03-23 00:00:00-04:00,49.77423858642578
308,Communication Services,2016-03-24 00:00:00-04:00,49.55287742614746
309,Communication Services,2016-03-28 00:00:00-04:00,49.819227600097655
310,Communication Services,2016-03-29 00:00:00-04:00,50.70070371627808
311,Communication Services,2016-03-30 00:00:00-04:00,50.77845811843872
312,Communication Services,2016-03-31 00:00:00-04:00,50.66385455131531
313,Communication Services,2016-04-01 00:00:00-04:00,51.10889768600464
314,Communication Services,2016-04-04 00:00:00-04:00,51.00667977333069
315,Communication Services,2016-04-05 00:00:00-04:00,50.53115968704223
316,Communication Services,2016-04-06 00:00:00-04:00,50.81011509895325
317,Communication Services,2016-04-07 00:00:00-04:00,50.146326780319214
318,Communication Services,2016-04-08 00:00:00-04:00,50.06347756385803
319,Communication Services,2016-04-11 00:00:00-04:00,49.71037359237671
320,Communication Services,2016-04-12 00:00:00-04:00,50.140372371673585
321,Communication Services,2016-04-13 00:00:00-04:00,50.86581153869629
322,Communication Services,2016-04-14 00:00:00-04:00,50.719381141662595
323,Communication Services,2016-04-15 00:00:00-04:00,51.10192189216614
324,Communication Services,2016-04-18 00:00:00-04:00,51.324817180633545
325,Communication Services,2016-04-19 00:00:00-04:00,50.810488319396974
326,Communication Services,2016-04-20 00:00:00-04:00,50.51346020698547
327,Communication Services,2016-04-21 00:00:00-04:00,50.39910798072815
328,Communication Services,2016-04-22 00:00:00-04:00,50.2755389213562
329,Communication Services,2016-04-25 00:00:00-04:00,50.747875165939334
330,Communication Services,2016-04-26 00:00:00-04:00,50.64996967315674
331,Communication Services,2016-04-27 00:00:00-04:00,50.317484998703
332,Communication Services,2016-04-28 00:00:00-04:00,50.106664180755615
333,Communication Services,2016-04-29 00:00:00-04:00,50.02023749351501
334,Communication Services,2016-05-02 00:00:00-04:00,50.76588611602783
335,Communication Services,2016-05-03 00:00:00-04:00,50.068160724639895
336,Communication Services,2016-05-04 00:00:00-04:00,50.04120225906372
337,Communication Services,2016-05-05 00:00:00-04:00,49.90259146690369
338,Communication Services,2016-05-06 00:00:00-04:00,50.66168155670166
339,Communication Services,2016-05-09 00:00:00-04:00,50.659097051620485
340,Communication Services,2016-05-10 00:00:00-04:00,51.276917171478274
341,Communication Services,2016-05-11 00:00:00-04:00,51.34495730400086
342,Communication Services,2016-05-12 00:00:00-04:00,51.08853063583374
343,Communication Services,2016-05-13 00:00:00-04:00,50.96962399482727
344,Communication Services,2016-05-16 00:00:00-04:00,50.65985922813415
345,Communication Services,2016-05-17 00:00:00-04:00,50.23776383399964
346,Communication Services,2016-05-18 00:00:00-04:00,51.27706470489502
347,Communication Services,2016-05-19 00:00:00-04:00,51.04848756790161
348,Communication Services,2016-05-20 00:00:00-04:00,51.81266398429871
349,Communication Services,2016-05-23 00:00:00-04:00,51.37860493659973
350,Communication Services,2016-05-24 00:00:00-04:00,52.243227910995486
351,Communication Services,2016-05-25 00:00:00-04:00,52.30288424491882
352,Communication Services,2016-05-26 00:00:00-04:00,52.11914186477661
353,Communication Services,2016-05-27 00:00:00-04:00,52.4935821056366
354,Communication Services,2016-05-31 00:00:00-04:00,52.57289958000183
355,Communication Services,2016-06-01 00:00:00-04:00,52.811888217926025
356,Communication Services,2016-06-02 00:00:00-04:00,53.06844296455383
357,Communication Services,2016-06-03 00:00:00-04:00,52.70624008178711
358,Communication Services,2016-06-06 00:00:00-04:00,52.64017381668091
359,Communication Services,2016-06-07 00:00:00-04:00,52.852743530273436
360,Communication Services,2016-06-08 00:00:00-04:00,52.94331221580505
361,Communication Services,2016-06-09 00:00:00-04:00,52.823472833633424
362,Communication Services,2016-06-10 00:00:00-04:00,52.25753617286682
363,Communication Services,2016-06-13 00:00:00-04:00,51.97959909439087
364,Communication Services,2016-06-14 00:00:00-04:00,52.1397246837616
365,Communication Services,2016-06-15 00:00:00-04:00,52.02305059432983
366,Communication Services,2016-06-16 00:00:00-04:00,52.170603132247926
367,Communication Services,2016-06-17 00:00:00-04:00,51.89081673622131
368,Communication Services,2016-06-20 00:00:00-04:00,52.20362958908081
369,Communication Services,2016-06-21 00:00:00-04:00,52.21653161048889
370,Communication Services,2016-06-22 00:00:00-04:00,52.14149284362793
371,Communication Services,2016-06-23 00:00:00-04:00,52.80217065811157
372,Communication Services,2016-06-24 00:00:00-04:00,50.80077624320984
373,Communication Services,2016-06-27 00:00:00-04:00,49.982235479354856
374,Communication Services,2016-06-28 00:00:00-04:00,50.7693585395813
375,Communication Services,2016-06-29 00:00:00-04:00,51.96574516296387
376,Communication Services,2016-06-30 00:00:00-04:00,52.64837279319763
377,Communication Services,2016-07-01 00:00:00-04:00,53.23426604270935
378,Communication Services,2016-07-05 00:00:00-04:00,53.055434989929196
379,Communication Services,2016-07-06 00:00:00-04:00,53.15399308204651
380,Communication Services,2016-07-07 00:00:00-04:00,53.288481855392455
381,Communication Services,2016-07-08 00:00:00-04:00,54.03841423988342
382,Communication Services,2016-07-11 00:00:00-04:00,54.40183734893799
383,Communication Services,2016-07-12 00:00:00-04:00,54.61921110153198
384,Communication Services,2016-07-13 00:00:00-04:00,54.448783206939694
385,Communication Services,2016-07-14 00:00:00-04:00,54.59655609130859
386,Communication Services,2016-07-15 00:00:00-04:00,54.418913173675534
387,Communication Services,2016-07-18 00:00:00-04:00,54.5801522731781
388,Communication Services,2016-07-19 00:00:00-04:00,53.640855884552
389,Communication Services,2016-07-20 00:00:00-04:00,53.96209082603455
390,Communication Services,2016-07-21 00:00:00-04:00,53.85483951568604
391,Communication Services,2016-07-22 00:00:00-04:00,54.29207096099854
392,Communication Services,2016-07-25 00:00:00-04:00,54.21107635498047
393,Communication Services,2016-07-26 00:00:00-04:00,54.12612843513489
394,Communication Services,2016-07-27 00:00:00-04:00,54.114653778076175
395,Communication Services,2016-07-28 00:00:00-04:00,54.089881563186644
396,Communication Services,2016-07-29 00:00:00-04:00,54.229893398284915
397,Communication Services,2016-08-01 00:00:00-04:00,54.43421478271485
398,Communication Services,2016-08-02 00:00:00-04:00,53.88338403701782
399,Communication Services,2016-08-03 00:00:00-04:00,54.26690363883972
400,Communication Services,2016-08-04 00:00:00-04:00,54.281039237976074
401,Communication Services,2016-08-05 00:00:00-04:00,54.599533796310425
402,Communication Services,2016-08-08 00:00:00-04:00,54.502949237823486
403,Communication Services,2016-08-09 00:00:00-04:00,55.571738147735594
404,Communication Services,2016-08-10 00:00:00-04:00,55.50334548950195
405,Communication Services,2016-08-11 00:00:00-04:00,55.86172008514404
406,Communication Services,2016-08-12 00:00:00-04:00,55.84886593818665
407,Communication Services,2016-08-15 00:00:00-04:00,56.190122842788696
408,Communication Services,2016-08-16 00:00:00-04:00,55.4676682472229
409,Communication Services,2016-08-17 00:00:00-04:00,55.655390405654906
410,Communication Services,2016-08-18 00:00:00-04:00,55.55331974029541
411,Communication Services,2016-08-19 00:00:00-04:00,55.33064136505127
412,Communication Services,2016-08-22 00:00:00-04:00,55.28718929290771
413,Communication Services,2016-08-23 00:00:00-04:00,55.43584909439087
414,Communication Services,2016-08-24 00:00:00-04:00,55.25927891731262
415,Communication Services,2016-08-25 00:00:00-04:00,55.3242573261261
416,Communication Services,2016-08-26 00:00:00-04:00,55.11890363693237
417,Communication Services,2016-08-29 00:00:00-04:00,55.535763359069826
418,Communication Services,2016-08-30 00:00:00-04:00,55.72045955657959
419,Communication Services,2016-08-31 00:00:00-04:00,55.695556211471555
420,Communication Services,2016-09-01 00:00:00-04:00,56.36902823448181
421,Communication Services,2016-09-02 00:00:00-04:00,56.8937753200531
422,Communication Services,2016-09-06 00:00:00-04:00,57.17977509498596
